codice_articolo,tipo_collo_1,tipo_collo_2,unita_misura_2,operatore_conversione,fattore_conversione
RETECA30001005      ,REP02,REP02,FG ,/,18.4800
RETECA30001006      ,REP02,REP02,FG ,/,26.6400
RETECA30001008      ,REP02,REP02,FG ,/,47.4000
RETECA30001010      ,REP02,REP02,FG ,/,47.4000
RETECA30001505      ,REP02,REP02,FG ,/,12.6300
RETECA30001506      ,REP02,REP02,FG ,/,18.2000
RETECA30001508      ,REP02,REP02,FG ,/,32.4000
RETECA30001510      ,REP02,REP02,FG ,/,51.2000
RETECA30002005      ,REP02,REP02,FG ,/,9.2400
RETECA30002006      ,REP02,REP02,FG ,/,13.3200
RETECA30002008      ,REP02,REP02,FG ,/,23.7000
RETECA30002010      ,REP02,REP02,FG ,/,37.0000
RETECA30010105ZNC   ,REP02,,FG ,/,18.4800
RETECA40001508      ,REP02,     ,FG ,/,47.7000
REU-LF001-302       ,REP05,     ,,*,0.0000
REUOI004-249        ,REP05,     ,,*,0.0000
REUOI020-255        ,REP05,,,*,0.0000
REUOT020-242        ,REP05,     ,,*,0.0000
REUVI020-135        ,REP05,     ,,*,0.0000
RG31580             ,REP05,,,*,0.0000
RG3260              ,REP05,     ,,*,0.0000
RG3280              ,REP05,     ,,*,0.0000
RG42120             ,REP05,     ,,*,0.0000
RG4280              ,REP05,     ,,*,0.0000
RG5360              ,REP05,     ,,*,0.0000
RG6340              ,REP05,,,*,0.0000
RI21096-39          ,REP05,,,*,0.0000
RI21096-40          ,REP05,,,*,0.0000
RI21096-41          ,REP05,,,*,0.0000
RI21096-42          ,REP05,,,*,0.0000
RI21096-43          ,REP05,,,*,0.0000
RI21096-44          ,REP05,,,*,0.0000
RI21096-45          ,REP05,,,*,0.0000
RI21096-46          ,REP05,,,*,0.0000
RI21096-47          ,REP05,,,*,0.0000
RIGA                ,REP05,     ,,*,0.0000
RIGA 40             ,REP05,     ,,*,0.0000
RIGA 41             ,REP05,     ,,*,0.0000
RIGA 42             ,REP05,     ,,*,0.0000
RIGA 43             ,REP05,     ,,*,0.0000
RIGA 44             ,REP05,     ,,*,0.0000
RIO02NAVY           ,REP05,     ,,*,0.0000
RK0163032           ,REP05,     ,,*,0.0000
RL10174 39          ,REP05,     ,,*,0.0000
RL10174 40          ,REP05,     ,,*,0.0000
RL10174 41          ,REP05,     ,,*,0.0000
RL10174 42          ,REP05,     ,,*,0.0000
RL10174 43          ,REP05,     ,,*,0.0000
RL10174 44          ,REP05,     ,,*,0.0000
RL10174 45          ,REP05,     ,,*,0.0000
RL10174 46          ,REP05,     ,,*,0.0000
RL10174 47          ,REP05,,,*,0.0000
RL10376-45          ,REP05,,,*,0.0000
RL11044-42          ,REP05,,,*,0.0000
RL11044-43          ,REP05,,,*,0.0000
RL20036             ,REP05,     ,,*,0.0000
RL20036-40          ,REP05,     ,,*,0.0000
RL20036-41          ,REP05,     ,,*,0.0000
RL20036-42          ,REP05,     ,,*,0.0000
RL20036-43          ,REP05,     ,,*,0.0000
RL20036-44          ,REP05,     ,,*,0.0000
RL20036-46          ,REP05,     ,,*,0.0000
RL20076-39          ,REP05,     ,,*,0.0000
RL20076-40          ,REP05,     ,,*,0.0000
RL20076-41          ,REP05,     ,,*,0.0000
RL20076-42          ,REP05,     ,,*,0.0000
RL20076-43          ,REP05,     ,,*,0.0000
RL20076-44          ,REP05,     ,,*,0.0000
RL20076-45          ,REP05,     ,,*,0.0000
RL20076-46          ,REP05,     ,,*,0.0000
RL20086-39          ,REP05,     ,,*,0.0000
RL20086-40          ,REP05,     ,,*,0.0000
RL20086-41          ,REP05,     ,,*,0.0000
RL20086-42          ,REP05,     ,,*,0.0000
RL20086-43          ,REP05,     ,,*,0.0000
RL20086-44          ,REP05,     ,,*,0.0000
RL20086-45          ,REP05,     ,,*,0.0000
RL20086-46          ,REP05,     ,,*,0.0000
RL20096-42          ,REP05,     ,,*,0.0000
RL20096-43          ,REP05,     ,,*,0.0000
RL20174-38          ,REP05,,,*,0.0000
RL20174-39          ,REP05,     ,,*,0.0000
RL20174-40          ,REP05,     ,,*,0.0000
RL20174-41          ,REP05,     ,,*,0.0000
RL20174-42          ,REP05,     ,,*,0.0000
RL20174-43          ,REP05,     ,,*,0.0000
RL20174-44          ,REP05,     ,,*,0.0000
RL20174-45          ,REP05,     ,,*,0.0000
RL20174-46          ,REP05,     ,,*,0.0000
RL20174-47          ,REP05,     ,,*,0.0000
RL20174-48          ,REP05,,,*,0.0000
RL20254-37          ,REP05,,,*,0.0000
RL20254-39          ,REP05,     ,,*,0.0000
RL20254-40          ,REP05,     ,,*,0.0000
RL20254-41          ,REP05,     ,,*,0.0000
RL20254-42          ,REP05,     ,,*,0.0000
RL20254-43          ,REP05,     ,,*,0.0000
RL20254-44          ,REP05,     ,,*,0.0000
RL20254-45          ,REP05,     ,,*,0.0000
RL20254-46          ,REP05,     ,,*,0.0000
RL20254-47          ,REP05,,,*,0.0000
RL20346             ,REP05,     ,,*,0.0000
RL20356-43          ,REP05,,,*,0.0000
RL20356-44          ,REP05,     ,,*,0.0000
RL20386-39          ,REP05,     ,,*,0.0000
RL20386-40          ,REP05,     ,,*,0.0000
RL20386-41          ,REP05,     ,,*,0.0000
RL20386-42          ,REP05,     ,,*,0.0000
RL20386-43          ,REP05,     ,,*,0.0000
RL20386-44          ,REP05,     ,,*,0.0000
RL20386-45          ,REP05,     ,,*,0.0000
RL20386-46          ,REP05,     ,,*,0.0000
RL20386-47          ,REP05,,,*,0.0000
RL20414-40          ,REP05,,,*,0.0000
RL20476-39          ,REP05,     ,,*,0.0000
RL21076-37          ,REP05,,,*,0.0000
RL21076-38          ,REP05,,,*,0.0000
RL21076-39          ,REP05,,,*,0.0000
ROCCHETT08          ,REP02,     ,,*,0.0000
ROCCHETT10          ,REP02,     ,,*,0.0000
ROCCHETT12          ,REP02,     ,,*,0.0000
ROCCHETT14          ,REP02,     ,,*,0.0000
ROCCHETT16          ,REP02,     ,,*,0.0000
ROCK-42             ,REP05,     ,,*,0.0000
ROCK-45             ,REP05,     ,,*,0.0000
RON-CONICHEBG       ,REP05,     ,,*,0.0000
RON-CONICHETR       ,REP05,     ,,*,0.0000
RON-CONICHEVM       ,REP05,     ,,*,0.0000
ROP10               ,REP05,     ,,*,0.0000
ROSA                ,,,,*,0.0000
ROSI1402            ,REP05,,,*,0.0000
ROSI1452            ,REP05,     ,,*,0.0000
ROSI1455            ,REP05,     ,,*,0.0000
ROSI1552            ,REP05,,,*,0.0000
ROSI1602            ,REP05,     ,,*,0.0000
ROSI1802            ,REP05,     ,,*,0.0000
ROSI1820            ,REP05,     ,,*,0.0000
ROSI1823            ,REP05,     ,,*,0.0000
ROSI1862            ,REP05,     ,,*,0.0000
ROSI1864            ,REP05,     ,,*,0.0000
ROSI1868            ,REP05,     ,,*,0.0000
ROSI1869            ,REP05,     ,,*,0.0000
ROSI1879            ,REP05,     ,,*,0.0000
ROSI2203S           ,REP05,     ,,*,0.0000
ROSI2240            ,REP05,     ,,*,0.0000
ROSI2242            ,REP05,,,*,0.0000
ROSI2260            ,REP05,,,*,0.0000
ROSI2431            ,REP05,     ,,*,0.0000
ROSI4007            ,REP05,     ,,*,0.0000
ROSI78027           ,REP05,     ,,*,0.0000
ROSI78029           ,REP05,     ,,*,0.0000
ROSI78041           ,REP05,     ,,*,0.0000
ROSI78045           ,REP05,     ,,*,0.0000
ROSI78119           ,REP05,,,*,0.0000
ROSI78137           ,REP05,     ,,*,0.0000
ROSI78139           ,REP05,     ,,*,0.0000
ROSI78150           ,REP05,,,*,0.0000
ROSI804             ,REP05,     ,,*,0.0000
ROSI8224            ,REP05,     ,,*,0.0000
ROSI8414            ,REP05,     ,,*,0.0000
ROSI8415            ,REP05,     ,,*,0.0000
ROSI8524            ,REP05,     ,,*,0.0000
ROSI8525            ,REP05,     ,,*,0.0000
ROSI92060           ,REP05,     ,,*,0.0000
ROSI92118           ,REP05,     ,,*,0.0000
ROSI92121           ,REP05,     ,,*,0.0000
ROSI9213            ,REP05,     ,,*,0.0000
ROSI9214            ,REP05,     ,,*,0.0000
ROSI9223            ,REP05,     ,,*,0.0000
ROSI9224            ,REP05,     ,,*,0.0000
ROSI96003           ,REP05,,,*,0.0000
ROSI98009           ,REP05,     ,,*,0.0000
ROSI98015           ,REP05,     ,,*,0.0000
ROSI98107           ,REP05,     ,,*,0.0000
ROSI98109           ,REP05,     ,,*,0.0000
ROSI99009           ,REP05,     ,,*,0.0000
ROSIRS78132         ,REP05,,,*,0.0000
ROUNDFIT            ,REP05,     ,,*,0.0000
ROUNDFITINC         ,REP05,     ,,*,0.0000
RP10184-43          ,REP05,,,*,0.0000
RPDLF001-704        ,REP05,     ,,*,0.0000
RPDOI020-502        ,REP05,     ,,*,0.0000
RPDVI020-301        ,REP05,     ,,*,0.0000
RR10364-44          ,REP05,,,*,0.0000
RS20016-39          ,REP05,,,*,0.0000
RS20016-40          ,REP05,,,*,0.0000
RS20016-41          ,REP05,,,*,0.0000
RS20016-42          ,REP05,,,*,0.0000
RS20016-43          ,REP05,,,*,0.0000
RS20016-44          ,REP05,,,*,0.0000
RS20016-45          ,REP05,,,*,0.0000
RS20016-46          ,REP05,,,*,0.0000
RS20016-47          ,REP05,,,*,0.0000
RS20026-45          ,REP05,,,*,0.0000
RS20056-48          ,REP05,,,*,0.0000
RS20164             ,REP05,,,*,0.0000
RS20164-44          ,REP05,,,*,0.0000
RS78019             ,REP05,,,*,0.0000
RS99003             ,REP05,     ,,*,0.0000
RT0700CX3J          ,REP05,     ,,*,0.0000
RTANTIFORO          ,REP05,,,*,0.0000
RTCCUSCINETTO       ,REP05,,,*,0.0000
RTONDN010010020     ,REP01,,FG ,/,8.6000
RTONDN012012023     ,REP01,,FG ,/,9.6000
RTONDN012012125     ,REP01,,NR ,/,14.0000
RTONDN015015025     ,REP01,,FG ,/,9.6000
RTONDN020020030     ,REP01,,FG ,/,10.0000
RTONDN025025030     ,REP01,,FG ,/,9.6000
RTONDN030030035     ,REP01,,FG ,/,9.6000
RTONDN040040039     ,REP01,,FG ,/,9.6000
RTONDN050050049     ,REP01,,FG ,/,11.6000
RTONDZ010010020     ,REP01,,FG ,/,8.6000
RTONDZ010125250     ,REP01,,NR ,/,14.0000
RTONDZ012012023     ,REP01,,FG ,/,9.6000
RTONDZ015015025     ,REP01,,FG ,/,9.6000
RTONDZ020020030     ,REP01,,FG ,/,10.0000
RTONDZ025025030     ,REP01,,FG ,/,9.6000
RTONDZ030030035     ,REP01,,FG ,/,9.6000
RTONDZ040040039     ,REP01,,,*,10.0000
RTONDZ050050049     ,REP01,,FG ,/,11.6000
RTPESANTE           ,REP05,     ,,*,0.0000
RTROMBOP5050H150    ,REP05,,,*,0.0000
RTROMBOP5050H175    ,REP05,,,*,0.0000
RTROMBOP5050H200    ,REP05,,,*,0.0000
RV10014-41          ,REP05,,,*,0.0000
RV10014-42          ,REP05,,,*,0.0000
RV10014-43          ,REP05,,,*,0.0000
RV10014-44          ,REP05,,,*,0.0000
RV10014-45          ,REP05,,,*,0.0000
RV10014-46          ,REP05,,,*,0.0000
RV20014-40          ,REP05,,,*,0.0000
RV20014-41          ,REP05,,,*,0.0000
RV20014-42          ,REP05,,,*,0.0000
RV20014-43          ,REP05,,,*,0.0000
RV20014-44          ,REP05,,,*,0.0000
RV20014-45          ,REP05,,,*,0.0000
RV20014-46          ,REP05,,,*,0.0000
S/150               ,REP05,,,*,0.0000
S/200M              ,REP05,,,*,0.0000
S001                ,,,,*,0.0000
S002                ,,,,*,0.0000
S003                ,,,,*,0.0000
S004                ,,,,*,0.0000
S005ROCCHETTO       ,,,,*,0.0000
S006                ,,,,*,0.0000
S007                ,,,,*,0.0000
S007ROCCHETTO       ,,,,*,0.0000
S008                ,,,,*,0.0000
S009RETE            ,,,,*,0.0000
S010RETE            ,,,,*,0.0000
S011RETE            ,,,,*,0.0000
S012                ,,,,*,0.0000
S013MCBOLTORD       ,,,,*,0.0000
S014MCBOLTVEN       ,,,,*,0.0000
S015                ,,,,*,0.0000
S204/33             ,REP05,     ,,*,0.0000
S29TOP38            ,REP05,     ,,*,0.0000
S29TOP39            ,REP05,     ,,*,0.0000
S29TOP40            ,REP05,     ,,*,0.0000
S29TOP41            ,REP05,     ,,*,0.0000
S29TOP42            ,REP05,     ,,*,0.0000
S29TOP43            ,REP05,     ,,*,0.0000
S29TOP44            ,REP05,     ,,*,0.0000
S29TOP45            ,REP05,     ,,*,0.0000
S29TOP46            ,REP05,     ,,*,0.0000
S29TOP47            ,REP05,     ,,*,0.0000
S32TOP-38           ,REP05,     ,,*,0.0000
S32TOP-39           ,REP05,     ,,*,0.0000
S32TOP-40           ,REP05,     ,,*,0.0000
S32TOP-41           ,REP05,     ,,*,0.0000
S32TOP-42           ,REP05,     ,,*,0.0000
S32TOP-43           ,REP05,     ,,*,0.0000
S32TOP-44           ,REP05,     ,,*,0.0000
S32TOP-45           ,REP05,     ,,*,0.0000
S32TOP-46           ,REP05,     ,,*,0.0000
S61                 ,REP05,     ,,*,0.0000
S89/C-K39           ,REP05,     ,,*,0.0000
S89/C-K40           ,REP05,     ,,*,0.0000
S89/C-K41           ,REP05,     ,,*,0.0000
S89/C-K42           ,REP05,     ,,*,0.0000
S89/C-K43           ,REP05,     ,,*,0.0000
S89/C-K44           ,REP05,     ,,*,0.0000
S89/C-K46           ,REP05,     ,,*,0.0000
S89GK-39            ,REP05,     ,,*,0.0000
S89GK-40            ,REP05,     ,,*,0.0000
S89GK-41            ,REP05,     ,,*,0.0000
S89GK-42            ,REP05,     ,,*,0.0000
S89GK-43            ,REP05,     ,,*,0.0000
S89GK-44            ,REP05,     ,,*,0.0000
S89GK-45            ,REP05,     ,,*,0.0000
S89GK-46            ,REP05,     ,,*,0.0000
SA7000C             ,REP05,,,*,0.0000
SAFARI1/B2X         ,REP05,     ,,*,0.0000
SAFARI1/B3X         ,REP05,     ,,*,0.0000
SAFARI1/B-M         ,REP05,     ,,*,0.0000
SAFARI1/B-XL        ,REP05,     ,,*,0.0000
SAI006200           ,REP05,     ,,*,0.0000
SAI006201           ,REP05,     ,,*,0.0000
SAI006310           ,REP05,     ,,*,0.0000
SAI53291            ,REP05,     ,,*,0.0000
SANFELICE1          ,REP05,     ,,*,0.0000
SANFELICE1-S        ,REP05,     ,,*,0.0000
SANFELICE1XL        ,REP05,     ,,*,0.0000
SANFELICE2          ,REP05,     ,,*,0.0000
SANITECFLOOR        ,REP05,     ,,*,0.0000
SANLEO2-XL          ,REP05,     ,,*,0.0000
SANMARINO1-M        ,REP05,     ,,*,0.0000
SANMARTINO1-2X      ,REP05,     ,,*,0.0000
SANMARTINO1-3X      ,REP05,     ,,*,0.0000
SANMARTINO1-L       ,REP05,     ,,*,0.0000
SANMARTINO1-M       ,REP05,     ,,*,0.0000
SANMARTINO1-XL      ,REP05,     ,,*,0.0000
SANMARTINO2-3X      ,REP05,     ,,*,0.0000
SANTALUCIA1         ,REP05,     ,,*,0.0000
SANZENO1-2X         ,REP05,     ,,*,0.0000
SANZENO1-3X         ,REP05,     ,,*,0.0000
SANZENO1-4X         ,REP05,,,*,0.0000
SANZENO1-L          ,REP05,     ,,*,0.0000
SANZENO1-M          ,REP05,     ,,*,0.0000
SANZENO1-S          ,REP05,     ,,*,0.0000
SANZENO1-XL         ,REP05,     ,,*,0.0000
SC23550             ,REP05,,,*,0.0000
SC235BIS            ,REP05,,,*,0.0000
SC235BIS60          ,REP05,,,*,0.0000
SECONDA             ,REP01,,,*,0.0000
SECONDA1            ,REP01,,ML ,*,1.0000
SECONDA103K-999     ,REP04,,,*,0.0000
SECONDALAM3         ,REP01,,,*,0.0000
SF203AF-EU          ,REP05,     ,,*,0.0000
SFDIV17513          ,REP05,,,*,0.0000
SFDIV17780          ,REP05,     ,,*,0.0000
SFDIV17876          ,REP05,     ,,*,0.0000
SG181               ,REP05,     ,,*,0.0000
SH4431-00           ,REP05,     ,,*,0.0000
SHIELD-EFFECT       ,REP05,     ,,*,0.0000
SJ2278V-2           ,REP05,,,*,0.0000
SK103BC-L           ,REP05,     ,,*,0.0000
SK103BC-M           ,REP05,     ,,*,0.0000
SK103BC-S           ,REP05,,,*,0.0000
SK105DZ             ,REP05,     ,,*,0.0000
SK139BC-2XL/3XL     ,REP05,,,*,0.0000
SK139BC-L/XL        ,REP05,,,*,0.0000
SKR200Z             ,REP05,     ,,*,0.0000
SKY-40              ,REP05,     ,,*,0.0000
SKY-41              ,REP05,     ,,*,0.0000
SKY-42              ,REP05,     ,,*,0.0000
SL5050              ,REP01,,,*,0.0000
S-LIGHT-43          ,REP05,     ,,*,0.0000
SMART/BOX-48        ,REP05,,,*,0.0000
SMART/BOX-50        ,REP05,,,*,0.0000
SMART/BOX-52        ,REP05,,,*,0.0000
SMART/BOX-56        ,REP05,,,*,0.0000
SN10034-42          ,REP05,,,*,0.0000
SN20034-44          ,REP05,,,*,0.0000
SOLAIOEGBS2805515   ,REP04,REP01,FG ,/,6.0000
SOLAIOEGBS280558    ,REP04,REP01,FG ,/,25.1280
SOLAIOEGBS28055805  ,REP04,REP01,FG ,/,31.4100
SOLAIOEGBS28055806  ,REP04,REP01,FG ,/,37.7000
SOLAIOEGBS28055807  ,REP04,REP01,FG ,/,43.9800
SOLAIOEGBS280758    ,REP04,REP01,FG ,/,25.1300
SOLAIOEGBS28075805  ,REP04,REP01,FG ,/,31.4000
SOLAIOEGBS28075806  ,REP04,REP01,FG ,/,38.0000
SOLAIOEGBS28075807  ,REP04,REP01,FG ,/,44.0000
SOLARIS40           ,REP05,     ,,*,0.0000
SOTTOGOLA/GS        ,REP05,,,*,0.0000
SP6000J1            ,REP05,     ,,*,0.0000
SPAZZOLAPAV         ,REP05,,,*,0.0000
SPL000473           ,REP05,     ,,*,0.0000
SPRAY144008         ,REP05,     ,,*,0.0000
SPRAY144078         ,REP05,     ,,*,0.0000
SPRAY144183         ,REP05,     ,,*,0.0000
SPS290              ,REP05,     ,,*,0.0000
ST068BC-44          ,REP05,     ,,*,0.0000
ST068BC-46          ,REP05,     ,,*,0.0000
ST068BC-48          ,REP05,     ,,*,0.0000
ST068BC-50          ,REP05,     ,,*,0.0000
ST068BC-52          ,REP05,     ,,*,0.0000
ST068BC-54          ,REP05,     ,,*,0.0000
ST068BC-56          ,REP05,     ,,*,0.0000
ST069DB-44          ,REP05,     ,,*,0.0000
ST069DB-46          ,REP05,     ,,*,0.0000
ST069DB-48          ,REP05,     ,,*,0.0000
ST069DB-50          ,REP05,     ,,*,0.0000
ST069DB-52          ,REP05,     ,,*,0.0000
ST069DB-54          ,REP05,     ,,*,0.0000
ST069DB-56          ,REP05,     ,,*,0.0000
ST150GJ-2XL         ,REP05,,,*,0.0000
ST150GJ-3XL         ,REP05,,,*,0.0000
ST150GJ-L           ,REP05,,,*,0.0000
ST150GJ-M           ,REP05,,,*,0.0000
ST150GJ-S           ,REP05,,,*,0.0000
ST150GJ-XL          ,REP05,,,*,0.0000
ST202WB-2XL         ,REP05,,,*,0.0000
ST202WB-3XL         ,REP05,,,*,0.0000
ST202WB-L           ,REP05,,,*,0.0000
ST202WB-M           ,REP05,,,*,0.0000
ST202WB-S           ,REP05,,,*,0.0000
ST202WB-XL          ,REP05,,,*,0.0000
ST211WB-2XL         ,REP05,,,*,0.0000
ST211WB-3XL         ,REP05,,,*,0.0000
ST211WB-L           ,REP05,,,*,0.0000
ST211WB-M           ,REP05,,,*,0.0000
ST211WB-S           ,REP05,,,*,0.0000
ST211WB-XL          ,REP05,,,*,0.0000
ST5050              ,REP01,,,*,0.0000
STA0-39-055         ,REP05,,,*,0.0000
STA0-42-130         ,REP05,     ,,*,0.0000
STA0-47-316         ,REP05,,,*,0.0000
STA0-65-009         ,REP05,     ,,*,0.0000
STA10-280           ,REP05,     ,,*,0.0000
STA10-425           ,REP05,     ,,*,0.0000
STA1-33-191         ,REP05,     ,,*,0.0000
STA33-198           ,REP05,     ,,*,0.0000
STA33-442           ,REP05,     ,,*,0.0000
STA35-458           ,REP05,     ,,*,0.0000
STA47-329           ,REP05,     ,,*,0.0000
STADIUM             ,REP05,     ,,*,0.0000
STAF/ZELUS          ,REP05,     ,,*,0.0000
STAFMHT0-10288      ,REP05,     ,,*,0.0000
STASTHT0-33561      ,REP05,     ,,*,0.0000
STASTHT0-33566      ,REP05,     ,,*,0.0000
STASTHT0-60208      ,REP05,     ,,*,0.0000
STASTHT0-60210      ,REP05,     ,,*,0.0000
STASTHT0-70885      ,REP05,,,*,0.0000
STASTHT10266-0      ,REP05,     ,,*,0.0000
STASTHT1-43102      ,REP05,     ,,*,0.0000
STASTHT1-43103      ,REP05,     ,,*,0.0000
STASTHT-43110       ,REP05,     ,,*,0.0000
STASTST1-70720      ,REP05,,,*,0.0000
STELVIO-42          ,REP05,,,*,0.0000
STELVIO-43          ,REP05,,,*,0.0000
STELVIO-44          ,REP05,,,*,0.0000
STELVIO-45          ,REP05,,,*,0.0000
STHT0-14102         ,REP05,     ,,*,0.0000
STHT10340           ,REP05,     ,,*,0.0000
STHT1-43111         ,REP05,     ,,*,0.0000
STHT1-77409         ,REP05,     ,,*,0.0000
STHTO-60212         ,REP05,     ,,*,0.0000
STIPITEPCL3900      ,REP05,,,*,0.0000
STOF120             ,REP05,,,*,0.0000
STOV120             ,REP05,,,*,0.0000
STRATOS24           ,REP05,,,*,0.0000
STRATOS50           ,REP05,,,*,0.0000
STRING120           ,REP05,     ,,*,0.0000
STST1-75518         ,REP05,     ,,*,0.0000
STST1-75521         ,REP05,     ,,*,0.0000
STST1-80113         ,REP05,     ,,*,0.0000
STST1-80117         ,REP05,     ,,*,0.0000
STST1-80118         ,REP05,,,*,0.0000
STST1-80119         ,REP05,,,*,0.0000
STST1-80151         ,REP05,     ,,*,0.0000
STST81680-1         ,REP05,     ,,*,0.0000
STST81681-1         ,REP05,     ,,*,0.0000
STST82976-1         ,REP05,     ,,*,0.0000
SUMMER /1 XL        ,REP05,     ,,*,0.0000
SUMMER/1 2X         ,REP05,     ,,*,0.0000
SUMMER/1- L         ,REP05,     ,,*,0.0000
SUMMER/1 M          ,REP05,     ,,*,0.0000
SUMMER/2-XL         ,REP05,     ,,*,0.0000
SV10110             ,REP05,     ,,*,0.0000
SV10115             ,REP05,     ,,*,0.0000
SV10120             ,REP05,     ,,*,0.0000
SV10135             ,REP05,     ,,*,0.0000
SV10610             ,REP05,     ,,*,0.0000
SV15000             ,REP05,     ,,*,0.0000
SV15100             ,REP05,     ,,*,0.0000
SV15105             ,REP05,     ,,*,0.0000
SV15110             ,REP05,     ,,*,0.0000
SV16000             ,REP05,     ,,*,0.0000
SV16200             ,REP05,     ,,*,0.0000
SV16400             ,REP05,     ,,*,0.0000
SV16420             ,REP05,     ,,*,0.0000
SV16620             ,REP05,,,*,0.0000
SV16740             ,REP05,,,*,0.0000
SV16790             ,REP05,,,*,0.0000
SV16800             ,REP05,     ,,*,0.0000
SV17000             ,REP05,,,*,0.0000
SV18005             ,REP05,,,*,0.0000
SV18015             ,REP05,,,*,0.0000
SV18025             ,REP05,,,*,0.0000
SV18045             ,REP05,,,*,0.0000
SV18055             ,REP05,,,*,0.0000
SV18065             ,REP05,,,*,0.0000
SV18085             ,REP05,,,*,0.0000
SV18095             ,REP05,,,*,0.0000
SV18250             ,REP05,     ,,*,0.0000
SV18500             ,REP05,     ,,*,0.0000
SV18510             ,REP05,     ,,*,0.0000
SV18520             ,REP05,     ,,*,0.0000
SV18530             ,REP05,     ,,*,0.0000
SV18540             ,REP05,     ,,*,0.0000
SV18550             ,REP05,     ,,*,0.0000
SV18560             ,REP05,     ,,*,0.0000
SV18570             ,REP05,     ,,*,0.0000
SV18580             ,REP05,     ,,*,0.0000
SV18590             ,REP05,     ,,*,0.0000
SV18600             ,REP05,     ,,*,0.0000
SV18610             ,REP05,     ,,*,0.0000
SV20250             ,REP05,,,*,0.0000
SV20260             ,REP05,     ,,*,0.0000
SV20270             ,REP05,     ,,*,0.0000
SV21400             ,REP05,     ,,*,0.0000
SV21410             ,REP05,     ,,*,0.0000
SV21620             ,REP05,,,*,0.0000
SV21630             ,REP05,     ,,*,0.0000
SV23090             ,REP05,,,*,0.0000
SV23100             ,REP05,,,*,0.0000
SV23110             ,REP05,,,*,0.0000
SV23120             ,REP05,,,*,0.0000
SV23130             ,REP05,,,*,0.0000
SV23710             ,REP05,     ,,*,0.0000
SV23910             ,REP05,     ,,*,0.0000
SV23990             ,REP05,     ,,*,0.0000
SV24610             ,REP05,,,*,0.0000
SV25210             ,REP05,,,*,0.0000
SV25220             ,REP05,,,*,0.0000
SV25230             ,REP05,,,*,0.0000
SV25240             ,REP05,,,*,0.0000
SV25250             ,REP05,,,*,0.0000
SV25260             ,REP05,,,*,0.0000
SV25270             ,REP05,,,*,0.0000
SV25280             ,REP05,,,*,0.0000
SV25290             ,REP05,,,*,0.0000
SV25295             ,REP05,,,*,0.0000
SV27776             ,REP05,     ,,*,0.0000
SV28100             ,REP05,,,*,0.0000
SV28201             ,REP05,,,*,0.0000
SV28341             ,REP05,,,*,0.0000
SV28600             ,REP05,,,*,0.0000
SV28610             ,REP05,,,*,0.0000
SV28620             ,REP05,,,*,0.0000
SV28630             ,REP05,,,*,0.0000
SV28640             ,REP05,,,*,0.0000
SV28650             ,REP05,,,*,0.0000
SV28660             ,REP05,,,*,0.0000
SV28670             ,REP05,,,*,0.0000
SV28680             ,REP05,,,*,0.0000
SV28690             ,REP05,,,*,0.0000
SV28700             ,REP05,,,*,0.0000
SV30000             ,REP05,,,*,0.0000
SV30010             ,REP05,,,*,0.0000
SV30020             ,REP05,,,*,0.0000
SV30050             ,REP05,,,*,0.0000
SV30500             ,REP05,,,*,0.0000
SV31400             ,REP05,,,*,0.0000
SV31800             ,REP05,,,*,0.0000
SV31955             ,REP05,     ,,*,0.0000
SV33220             ,REP05,     ,,*,0.0000
SV33230             ,REP05,     ,,*,0.0000
SV35100             ,REP05,,,*,0.0000
SV35151             ,REP05,,,*,0.0000
SV35210             ,REP05,,,*,0.0000
SV35240             ,REP05,,,*,0.0000
SV35245             ,REP05,,,*,0.0000
SV36020             ,REP05,,,*,0.0000
SV36030             ,REP05,,,*,0.0000
SV36040             ,REP05,,,*,0.0000
SV36050             ,REP05,,,*,0.0000
SV36060             ,REP05,,,*,0.0000
SV37910             ,REP05,     ,,*,0.0000
SV37930             ,REP05,     ,,*,0.0000
SV37940             ,REP05,     ,,*,0.0000
SV38295             ,REP05,     ,,*,0.0000
SV38300             ,REP05,     ,,*,0.0000
SV40800             ,REP05,     ,,*,0.0000
SV40810             ,REP05,     ,,*,0.0000
SV40820             ,REP05,     ,,*,0.0000
SV40830             ,REP05,     ,,*,0.0000
SV40840             ,REP05,     ,,*,0.0000
SV40850             ,REP05,     ,,*,0.0000
SV40860             ,REP05,     ,,*,0.0000
SV40870             ,REP05,     ,,*,0.0000
SV40880             ,REP05,     ,,*,0.0000
SV41710             ,REP05,,,*,0.0000
SV41750             ,REP05,,,*,0.0000
SV42000             ,REP05,     ,,*,0.0000
SV42100             ,REP05,     ,,*,0.0000
SV42140             ,REP05,     ,,*,0.0000
SV42155             ,REP05,     ,,*,0.0000
SV44975             ,REP05,,,*,0.0000
SV45285             ,REP05,     ,,*,0.0000
SV45620             ,REP05,,,*,0.0000
SV45630             ,REP05,,,*,0.0000
SV46390             ,REP05,     ,,*,0.0000
SV53210             ,REP05,     ,,*,0.0000
SV53250             ,REP05,,,*,0.0000
SV53260             ,REP05,,,*,0.0000
SV53270             ,REP05,,,*,0.0000
SV53410             ,REP05,,,*,0.0000
SV53420             ,REP05,,,*,0.0000
SY.DL.100.180.04    ,REP05,     ,,*,0.0000
